time/total_timesteps,eval/mean_ep_length,train/n_updates,train/ent_coef_loss,train/learning_rate,train/actor_loss,eval/mean_reward,train/ent_coef,train/critic_loss,rollout/ep_rew_mean,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean
341500,500.0,341399,4.55710506439209,0.0003,-27.17836570739746,0.1806486,0.012224314734339714,1.1229829788208008,,,,,
342000,500.0,341899,2.809349536895752,0.0003,-30.13536834716797,0.1105126,0.0125645212829113,5.5057525634765625,,,,,
342000,,,,,,,,,86.96559183000001,684,11,30788,500.0
342500,500.0,342399,1.5796452760696411,0.0003,-27.685619354248047,0.0681468,0.013118953444063663,1.0938501358032227,,,,,
343000,500.0,342899,-1.2405003309249878,0.0003,-29.170745849609375,0.3449204,0.013503103516995907,1.5269715785980225,,,,,
343500,500.0,343399,2.3560256958007812,0.0003,-27.353065490722656,1.1330345999999998,0.01325294654816389,1.2746858596801758,,,,,
344000,500.0,343899,1.1360957622528076,0.0003,-29.512453079223633,0.172178,0.013733421452343464,1.8569778203964233,,,,,
344000,,,,,,,,,81.45532125999999,688,11,30979,500.0
344500,500.0,344399,1.3988596200942993,0.0003,-30.12891387939453,0.0536798,0.014172880910336971,5.227689743041992,,,,,
345000,500.0,344899,-0.2673377990722656,0.0003,-30.831954956054688,0.0524274,0.014257469214498997,1.4055440425872803,,,,,
345500,500.0,345399,-0.6579611301422119,0.0003,-30.57205581665039,0.0499676,0.014786061830818653,3.3705406188964844,,,,,
346000,500.0,345899,2.4295992851257324,0.0003,-28.684276580810547,0.0597198,0.015056044794619083,3.8245952129364014,,,,,
346000,,,,,,,,,79.46417166999998,692,11,31168,500.0
346500,500.0,346399,0.36321496963500977,0.0003,-31.56424331665039,0.0661188,0.015254869125783443,3.5300822257995605,,,,,
347000,500.0,346899,0.0477294921875,0.0003,-32.01404571533203,0.076016,0.01560331229120493,2.2228879928588867,,,,,
347500,500.0,347399,-0.45580798387527466,0.0003,-34.26982879638672,0.056078,0.015927979722619057,1.5847313404083252,,,,,
348000,500.0,347899,-1.6911728382110596,0.0003,-32.931671142578125,0.31716540000000004,0.015427418984472752,1.9119725227355957,,,,,
348000,,,,,,,,,76.25147795999999,696,11,31350,500.0
348500,500.0,348399,-1.898169755935669,0.0003,-33.711341857910156,0.281723,0.015762461349368095,1.4341779947280884,,,,,
349000,500.0,348899,2.571194887161255,0.0003,-33.92234420776367,0.06330899999999999,0.016035959124565125,1.5826530456542969,,,,,
349500,500.0,349399,-0.7020379900932312,0.0003,-33.900203704833984,0.2607836,0.01639227196574211,2.179023504257202,,,,,
350000,500.0,349899,-1.7085809707641602,0.0003,-34.42550277709961,0.1279642,0.016459397971630096,1.6378692388534546,,,,,
350000,,,,,,,,,68.53222104,700,11,31528,500.0
350500,500.0,350399,-0.7344831228256226,0.0003,-37.102928161621094,0.229111,0.016078997403383255,2.1064493656158447,,,,,
351000,500.0,350899,0.7877880930900574,0.0003,-34.29038619995117,0.20247199999999999,0.016385294497013092,1.518040657043457,,,,,
351500,500.0,351399,-1.7996091842651367,0.0003,-36.41188430786133,1.1374933999999999,0.016565866768360138,5.72299337387085,,,,,
352000,500.0,351899,1.3985041379928589,0.0003,-36.74756622314453,0.9365534,0.016431307420134544,1.4119714498519897,,,,,
352000,,,,,,,,,63.87624970000002,704,11,31701,500.0
352500,500.0,352399,-0.910773754119873,0.0003,-37.58380889892578,0.17332899999999998,0.01627418026328087,2.114190101623535,,,,,
353000,500.0,352899,0.4594661593437195,0.0003,-39.03782653808594,1.3400296,0.015789249911904335,2.251748561859131,,,,,
353500,500.0,353399,-1.4057962894439697,0.0003,-37.00440979003906,0.483696,0.015268725343048573,2.2253623008728027,,,,,
354000,500.0,353899,3.035273790359497,0.0003,-38.234947204589844,0.5200745999999999,0.015348473563790321,2.215895652770996,,,,,
354000,,,,,,,,,60.53731379,708,11,31878,500.0
354500,500.0,354399,0.6345046162605286,0.0003,-37.566429138183594,1.651775,0.015070179477334023,2.244394302368164,,,,,
355000,500.0,354899,-0.165040522813797,0.0003,-38.95211410522461,8.1705162,0.015127005986869335,15.086071014404297,,,,,
355500,500.0,355399,1.3060797452926636,0.0003,-37.03799819946289,0.5643963999999999,0.01442063320428133,1.7607372999191284,,,,,
356000,500.0,355899,0.4435507655143738,0.0003,-39.267982482910156,2.5976658,0.014815520495176315,1.9219826459884644,,,,,
356000,,,,,,,,,57.58120495,712,11,32057,500.0
356500,500.0,356399,-3.0417346954345703,0.0003,-39.8489990234375,0.5134512,0.014641537331044674,1.9741884469985962,,,,,
357000,500.0,356899,0.40813326835632324,0.0003,-39.415042877197266,9.2860004,0.013525096699595451,2.494121789932251,,,,,
357500,500.0,357399,0.43793928623199463,0.0003,-38.72019958496094,1.0480420000000001,0.014148484915494919,1.700730323791504,,,,,
358000,500.0,357899,4.240502834320068,0.0003,-36.10377883911133,14.4968074,0.014102482236921787,1.8127162456512451,,,,,
358000,,,,,,,,,54.31861527000001,716,11,32237,500.0
358500,500.0,358399,1.9907867908477783,0.0003,-39.30408477783203,10.5466992,0.014016100205481052,1.6136443614959717,,,,,
359000,500.0,358899,-0.10451442003250122,0.0003,-39.11418151855469,32.9757666,0.013534064404666424,1.5699526071548462,,,,,
359500,500.0,359399,-1.5687611103057861,0.0003,-38.62516784667969,59.2155734,0.01328259240835905,1.835492491722107,,,,,
360000,500.0,359899,-1.8454173803329468,0.0003,-40.027122497558594,37.771748200000005,0.013460795395076275,2.878100872039795,,,,,
360000,,,,,,,,,52.23707554999999,720,11,32410,500.0
360500,500.0,360399,-1.9494612216949463,0.0003,-37.575767517089844,66.7519994,0.013350782915949821,7.524940490722656,,,,,
361000,500.0,360899,-0.4579274654388428,0.0003,-39.498104095458984,105.3929674,0.012760696932673454,1.4834961891174316,,,,,
361500,500.0,361399,0.12597861886024475,0.0003,-40.2266845703125,76.4742316,0.012846812605857849,2.45536470413208,,,,,
362000,500.0,361899,-3.451859474182129,0.0003,-40.96003341674805,124.3939662,0.01251056045293808,1.2043768167495728,,,,,
362000,,,,,,,,,53.28326925999999,724,11,32588,500.0
362500,500.0,362399,0.15722757577896118,0.0003,-40.1376838684082,83.04557059999999,0.012653795070946217,1.8501148223876953,,,,,
363000,500.0,362899,0.2654624581336975,0.0003,-40.50450897216797,85.97305180000001,0.012431653216481209,1.4098502397537231,,,,,
363500,500.0,363399,0.9515940546989441,0.0003,-38.61695861816406,65.14500340000001,0.012382897548377514,3.6394801139831543,,,,,
364000,500.0,363899,0.9619008302688599,0.0003,-37.02565002441406,33.903328599999995,0.012399927712976933,2.330540895462036,,,,,
364000,,,,,,,,,52.71946718999999,728,11,32766,500.0
364500,500.0,364399,-0.8150029182434082,0.0003,-37.776634216308594,131.577054,0.012183910235762596,6.321383476257324,,,,,
365000,500.0,364899,1.4436691999435425,0.0003,-38.690452575683594,85.73607080000001,0.012227806262671947,1.7343261241912842,,,,,
365500,500.0,365399,-1.4677501916885376,0.0003,-38.059268951416016,80.9245004,0.011984755285084248,1.3090733289718628,,,,,
366000,500.0,365899,2.939673900604248,0.0003,-36.61558151245117,56.5096,0.012232011184096336,7.829964637756348,,,,,
366000,,,,,,,,,51.19699696,732,11,32944,500.0
366500,500.0,366399,4.351140975952148,0.0003,-37.297760009765625,78.89459180000001,0.011786453425884247,1.4564025402069092,,,,,
367000,500.0,366899,0.24197518825531006,0.0003,-39.94432067871094,56.3516224,0.012091810815036297,6.455557823181152,,,,,
367500,500.0,367399,1.969190239906311,0.0003,-38.48135757446289,70.2417958,0.011640502139925957,3.65877103805542,,,,,
368000,500.0,367899,1.1779825687408447,0.0003,-35.327171325683594,67.84860359999999,0.011936385184526443,1.6281527280807495,,,,,
368000,,,,,,,,,50.56960028999999,736,11,33123,500.0
368500,500.0,368399,2.1750478744506836,0.0003,-36.59471893310547,69.4371108,0.01157646905630827,3.5594613552093506,,,,,
369000,500.0,368899,3.0881028175354004,0.0003,-38.61812973022461,40.79263759999999,0.012010779231786728,8.76009750366211,,,,,
369500,500.0,369399,1.0694146156311035,0.0003,-34.37787628173828,172.3053668,0.012227724306285381,1.2078843116760254,,,,,
370000,500.0,369899,0.8910779356956482,0.0003,-34.46968460083008,109.932623,0.011580190621316433,1.8090192079544067,,,,,
370000,,,,,,,,,49.94882724,740,11,33303,500.0
370500,500.0,370399,-0.3698683977127075,0.0003,-37.069374084472656,98.6834492,0.012436178512871265,1.48142671585083,,,,,
371000,500.0,370899,-1.167494773864746,0.0003,-34.503700256347656,59.829973599999995,0.012009811587631702,4.506709098815918,,,,,
371500,500.0,371399,-1.3164198398590088,0.0003,-34.288299560546875,47.779551399999995,0.012207881547510624,2.8006176948547363,,,,,
372000,500.0,371899,-0.2982822060585022,0.0003,-32.964210510253906,90.93907700000001,0.01186432410031557,1.5798686742782593,,,,,
372000,,,,,,,,,49.37626537000001,744,11,33485,500.0
372500,500.0,372399,0.3892660140991211,0.0003,-34.19720458984375,39.730343600000005,0.012161558493971825,5.929803848266602,,,,,
373000,500.0,372899,-3.3984031677246094,0.0003,-35.188087463378906,50.0758118,0.012526940554380417,1.8239868879318237,,,,,
373500,500.0,373399,-0.1653699278831482,0.0003,-33.059661865234375,90.9289258,0.012472433038055897,1.507179856300354,,,,,
374000,500.0,373899,3.744701385498047,0.0003,-35.36956787109375,72.35798400000002,0.012408556416630745,2.238029718399048,,,,,
374000,,,,,,,,,50.203616780000004,748,11,33666,500.0
374500,500.0,374399,-1.5362521409988403,0.0003,-33.190643310546875,99.785015,0.01254317443817854,1.3766541481018066,,,,,
375000,500.0,374899,-1.7383365631103516,0.0003,-36.596038818359375,111.74168,0.011996292509138584,6.522414684295654,,,,,
375500,500.0,375399,-2.0970711708068848,0.0003,-32.4322509765625,145.15422259999997,0.01215690840035677,3.7548506259918213,,,,,
376000,500.0,375899,0.8304061889648438,0.0003,-36.182518005371094,64.2615724,0.012529933825135231,1.8894953727722168,,,,,
376000,,,,,,,,,49.68382172,752,11,33847,500.0
376500,500.0,376399,-0.0343935489654541,0.0003,-32.50983428955078,77.85919659999999,0.012708990834653378,1.4990752935409546,,,,,
377000,500.0,376899,-3.7622532844543457,0.0003,-34.641021728515625,77.79584200000001,0.012487400323152542,4.781371116638184,,,,,
377500,500.0,377399,1.0577857494354248,0.0003,-34.3104248046875,149.3863616,0.012294469401240349,1.5183892250061035,,,,,
378000,500.0,377899,-3.104346752166748,0.0003,-33.598567962646484,119.21738880000001,0.01237452868372202,1.7523834705352783,,,,,
378000,,,,,,,,,50.34027014,756,11,34030,500.0
378500,500.0,378399,0.21038085222244263,0.0003,-33.68394470214844,68.10925259999999,0.012444392777979374,2.3155083656311035,,,,,
379000,500.0,378899,-1.8606435060501099,0.0003,-33.37644958496094,86.481647,0.012209919281303883,1.5384284257888794,,,,,
379500,500.0,379399,0.33658528327941895,0.0003,-34.496681213378906,72.7911162,0.013084592297673225,4.543004035949707,,,,,
380000,500.0,379899,-0.771003246307373,0.0003,-33.41423797607422,55.849119599999995,0.012553059495985508,8.760520935058594,,,,,
380000,,,,,,,,,47.86316233,760,11,34210,500.0
380500,500.0,380399,1.9467494487762451,0.0003,-32.22308349609375,83.301276,0.012243729084730148,1.9749568700790405,,,,,
381000,500.0,380899,-1.6247246265411377,0.0003,-34.65565490722656,70.8042462,0.012031804770231247,1.762176275253296,,,,,
381500,500.0,381399,0.30088281631469727,0.0003,-33.21714401245117,38.7204574,0.012244323268532753,2.5357370376586914,,,,,
382000,500.0,381899,-1.1686360836029053,0.0003,-32.428565979003906,69.5747926,0.012475389055907726,1.9597225189208984,,,,,
382000,,,,,,,,,48.133602300000014,764,11,34390,500.0
382500,500.0,382399,-0.943152904510498,0.0003,-31.687925338745117,71.2157636,0.012814918532967567,1.8043040037155151,,,,,
383000,500.0,382899,0.2836913466453552,0.0003,-32.74848175048828,61.438537,0.012867050245404243,1.9229457378387451,,,,,
383500,500.0,383399,-1.9883224964141846,0.0003,-31.978900909423828,64.602907,0.01277972012758255,1.789296269416809,,,,,
384000,500.0,383899,-0.4081745147705078,0.0003,-32.638004302978516,142.8897682,0.012620230205357075,1.1935112476348877,,,,,
384000,,,,,,,,,48.31059878,768,11,34571,500.0
384500,500.0,384399,-1.7737488746643066,0.0003,-34.97026824951172,126.92990020000002,0.012587680481374264,4.323820114135742,,,,,
385000,500.0,384899,-0.5317740440368652,0.0003,-32.96492004394531,106.87396139999998,0.012237641029059887,1.8851714134216309,,,,,
385500,500.0,385399,2.0264170169830322,0.0003,-32.77716064453125,68.03041220000001,0.012694847770035267,2.3148388862609863,,,,,
386000,500.0,385899,-0.7625274062156677,0.0003,-35.071563720703125,79.2724742,0.012538617476820946,1.7907599210739136,,,,,
386000,,,,,,,,,45.09118839,772,11,34750,500.0
386500,500.0,386399,-2.2309601306915283,0.0003,-31.825725555419922,94.99948319999999,0.012303752824664116,2.0183284282684326,,,,,
387000,500.0,386899,1.3109409809112549,0.0003,-31.74658203125,70.1189224,0.012779038399457932,5.647991180419922,,,,,
387500,500.0,387399,1.2630860805511475,0.0003,-34.054847717285156,73.601473,0.013086008839309216,1.6005265712738037,,,,,
388000,500.0,387899,-4.945563316345215,0.0003,-32.6500244140625,29.215895999999997,0.012513060122728348,1.496907114982605,,,,,
388000,,,,,,,,,47.166941490000006,776,11,34930,500.0
388500,500.0,388399,1.1976940631866455,0.0003,-33.331512451171875,68.1534896,0.01241383608430624,12.633993148803711,,,,,
389000,500.0,388899,-0.014752507209777832,0.0003,-33.436798095703125,50.509077000000005,0.012641600333154202,1.2370275259017944,,,,,
389500,500.0,389399,-1.5672876834869385,0.0003,-35.02214431762695,62.80256000000001,0.012832792475819588,1.4684714078903198,,,,,
390000,500.0,389899,1.0742442607879639,0.0003,-31.967071533203125,86.9631456,0.01283907238394022,2.023845672607422,,,,,
390000,,,,,,,,,47.16492588,780,11,35110,500.0
390500,500.0,390399,-1.2959413528442383,0.0003,-34.205177307128906,121.71670319999998,0.012357717379927635,6.844979286193848,,,,,
391000,500.0,390899,0.7352257966995239,0.0003,-30.47943115234375,119.9760176,0.01249737199395895,1.9773510694503784,,,,,
391500,500.0,391399,-0.7161299586296082,0.0003,-32.8984375,107.0506282,0.012563101015985012,2.347334146499634,,,,,
392000,500.0,391899,-1.2421386241912842,0.0003,-30.681428909301758,81.7193778,0.012734656222164631,2.4041457176208496,,,,,
392000,,,,,,,,,49.51151368000001,784,11,35290,500.0
392500,500.0,392399,-1.4974654912948608,0.0003,-32.78047180175781,82.80224840000001,0.01263228990137577,2.4205026626586914,,,,,
393000,500.0,392899,1.7730669975280762,0.0003,-32.6480712890625,75.47251739999999,0.012476460076868534,1.9846689701080322,,,,,
393500,500.0,393399,0.4675973653793335,0.0003,-32.94245147705078,131.74791820000002,0.012701823376119137,3.1356239318847656,,,,,
394000,500.0,393899,-1.0160149335861206,0.0003,-32.62757873535156,102.92377819999999,0.013106541708111763,2.7023003101348877,,,,,
394000,,,,,,,,,51.534879000000004,788,11,35468,500.0
394500,500.0,394399,-0.08060324192047119,0.0003,-33.20404052734375,110.844008,0.013004639185965061,1.9394320249557495,,,,,
395000,500.0,394899,1.2475173473358154,0.0003,-31.581668853759766,108.61326460000001,0.01265066396445036,14.079025268554688,,,,,
395500,500.0,395399,-0.8234001398086548,0.0003,-32.78422927856445,126.36387199999999,0.012679893523454666,2.9385499954223633,,,,,
396000,500.0,395899,0.2925174832344055,0.0003,-35.4068717956543,197.67213379999998,0.012765535153448582,2.2459468841552734,,,,,
396000,,,,,,,,,55.1268258,792,11,35649,500.0
396500,500.0,396399,0.0800359845161438,0.0003,-32.831905364990234,68.0769048,0.012530154548585415,2.324007987976074,,,,,
397000,500.0,396899,-0.7295620441436768,0.0003,-35.21903991699219,88.3348436,0.013106041587889194,2.346345901489258,,,,,
397500,500.0,397399,-0.4610629677772522,0.0003,-34.893280029296875,75.9554652,0.01318881381303072,3.3477847576141357,,,,,
398000,500.0,397899,0.21372568607330322,0.0003,-34.853515625,71.9683816,0.01335262879729271,2.081177234649658,,,,,
398000,,,,,,,,,59.07565224,796,11,35828,500.0
398500,500.0,398399,-1.1903915405273438,0.0003,-33.35673522949219,101.6076756,0.012657221406698227,1.7019766569137573,,,,,
399000,500.0,398899,-0.6193810105323792,0.0003,-33.92286682128906,95.9646042,0.013436209410429,1.9464930295944214,,,,,
399500,500.0,399399,-3.5049097537994385,0.0003,-32.65483474731445,75.9588462,0.01301712729036808,1.825377345085144,,,,,
400000,500.0,399899,-1.3968716859817505,0.0003,-33.451011657714844,69.7560586,0.01284026075154543,5.07481575012207,,,,,
400000,,,,,,,,,61.36265105,800,11,36006,500.0
400500,500.0,400399,-0.9159564971923828,0.0003,-29.82645034790039,106.79282599999999,0.012383789755403996,2.031859874725342,,,,,
401000,500.0,400899,-1.1282354593276978,0.0003,-32.82210159301758,73.11483159999999,0.012611712329089642,2.0320565700531006,,,,,
401500,500.0,401399,-0.37429141998291016,0.0003,-33.04706573486328,99.2417894,0.012964270077645779,2.3972299098968506,,,,,
402000,500.0,401899,-0.6361775994300842,0.0003,-32.95703887939453,68.173687,0.01313465740531683,3.4038925170898438,,,,,
402000,,,,,,,,,64.49088009999998,804,11,36185,500.0
402500,500.0,402399,1.4117968082427979,0.0003,-31.511844635009766,95.82991559999999,0.01354341208934784,9.031991958618164,,,,,
403000,500.0,402899,3.194463014602661,0.0003,-33.53246307373047,52.5138508,0.013577591627836227,2.132573127746582,,,,,
403500,500.0,403399,0.7139444947242737,0.0003,-34.96133041381836,77.30165219999999,0.013061552308499813,3.086042881011963,,,,,
404000,500.0,403899,-0.4936716854572296,0.0003,-32.812950134277344,69.38899799999999,0.013650909997522831,5.607728958129883,,,,,
404000,,,,,,,,,68.63186677,808,11,36365,500.0
404500,500.0,404399,0.9862806797027588,0.0003,-34.46580505371094,105.5328322,0.013043303973972797,27.88603973388672,,,,,
405000,500.0,404899,0.22659462690353394,0.0003,-35.84393310546875,60.2175254,0.013020876795053482,2.2665488719940186,,,,,
405500,500.0,405399,0.7452762126922607,0.0003,-35.450592041015625,99.840134,0.01307237520813942,2.3323471546173096,,,,,
406000,500.0,405899,0.2003069519996643,0.0003,-33.280006408691406,76.7745506,0.013468513265252113,2.4149599075317383,,,,,
406000,,,,,,,,,73.33818210999999,812,11,36545,500.0
406500,500.0,406399,-0.1268230676651001,0.0003,-31.800331115722656,140.82511060000002,0.01335051003843546,5.235730171203613,,,,,
